post_url,publication_name,title,publish_date,word_count,paragraph_count,like_count,comment_count,engagement_available,engagement_source,raw_html_path,scrape_status,notes,publication_url,url_source,source_key,discovery_source,popular_discovery_url,post_cap
https://www.construction-physics.com/p/reading-list-052326,www.construction-physics.com,Reading List 05/23/26,2026-05-23,873.0,10.0,92.0,0.0,True,ld_json,data/raw_html/www_construction-physics_com/p_reading-list-052326.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/the-rise-of-build-to-rent-housing,www.construction-physics.com,The Rise of Build-to-Rent Housing,2026-05-21,3449.0,37.0,,25.0,True,visible_html,data/raw_html/www_construction-physics_com/p_the-rise-of-build-to-rent-housing.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-051626,www.construction-physics.com,Reading List 05/16/26,2026-05-16,691.0,13.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-051626.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-05092026,www.construction-physics.com,Reading List 05/09/2026,2026-05-09,886.0,12.0,,9.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-05092026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-long-do-we-wait-for-new-inventions,www.construction-physics.com,How long do we wait for new inventions?,2026-05-07,3789.0,42.0,,73.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-long-do-we-wait-for-new-inventions.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-05022026,www.construction-physics.com,Reading List 05/02/2026,2026-05-02,736.0,14.0,95.0,0.0,True,ld_json,data/raw_html/www_construction-physics_com/p_reading-list-05022026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-an-oil-refinery-works,www.construction-physics.com,How an Oil Refinery Works,2026-04-30,2879.0,33.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-an-oil-refinery-works.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-042526,www.construction-physics.com,Reading List 04/25/26,2026-04-25,699.0,10.0,51.0,0.0,True,ld_json,data/raw_html/www_construction-physics_com/p_reading-list-042526.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/construction-costs-rarely-fall,www.construction-physics.com,Construction Costs Rarely Fall,2026-04-23,2962.0,45.0,,18.0,True,visible_html,data/raw_html/www_construction-physics_com/p_construction-costs-rarely-fall.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-04182026,www.construction-physics.com,Reading List 04/18/2026,2026-04-18,915.0,18.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-04182026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-04112026,www.construction-physics.com,Reading List 04/11/2026,2026-04-11,802.0,11.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-04112026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/helium-is-hard-to-replace,www.construction-physics.com,Helium Is Hard to Replace,2026-04-09,2237.0,27.0,,42.0,True,visible_html,data/raw_html/www_construction-physics_com/p_helium-is-hard-to-replace.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-04042026,www.construction-physics.com,Reading List 04/04/2026,2026-04-04,709.0,12.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-04042026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/information-and-technological-evolution,www.construction-physics.com,Information and Technological Evolution,2026-04-02,5891.0,56.0,,23.0,True,visible_html,data/raw_html/www_construction-physics_com/p_information-and-technological-evolution.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-032826,www.construction-physics.com,Reading List 03/28/26,2026-03-28,730.0,12.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-032826.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/the-age-of-the-amplifier,www.construction-physics.com,The Age of the Amplifier,2026-03-27,5785.0,61.0,,9.0,True,visible_html,data/raw_html/www_construction-physics_com/p_the-age-of-the-amplifier.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-032126,www.construction-physics.com,Reading List 03/21/26,2026-03-21,656.0,10.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-032126.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-much-computing-power-is-in-a,www.construction-physics.com,How Much Computing Power is in a Data Center?,2026-03-19,1241.0,18.0,,18.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-much-computing-power-is-in-a.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-031426,www.construction-physics.com,Reading List 03/14/26,2026-03-14,1020.0,24.0,,6.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-031426.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/the-elusive-cost-savings-of-the-prefabricated,www.construction-physics.com,The Elusive Cost Savings of the Prefabricated Home,2026-03-12,6911.0,82.0,,58.0,True,visible_html,data/raw_html/www_construction-physics_com/p_the-elusive-cost-savings-of-the-prefabricated.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-03072026,www.construction-physics.com,Reading List 03/07/2026,2026-03-07,710.0,12.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-03072026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/a-history-of-operation-breakthrough,www.construction-physics.com,A History of Operation Breakthrough,2026-03-06,5958.0,64.0,,39.0,True,visible_html,data/raw_html/www_construction-physics_com/p_a-history-of-operation-breakthrough.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-022826,www.construction-physics.com,Reading List 02/28/26,2026-02-28,867.0,12.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-022826.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-022126,www.construction-physics.com,Reading List 02/21/26,2026-02-21,743.0,13.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-022126.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/is-the-future-aws-for-everything,www.construction-physics.com,Is the Future “AWS for Everything”?,2026-02-19,2722.0,27.0,,30.0,True,visible_html,data/raw_html/www_construction-physics_com/p_is-the-future-aws-for-everything.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-021426,www.construction-physics.com,Reading list 02/14/26,2026-02-14,781.0,17.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-021426.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/trends-in-us-construction-productivity,www.construction-physics.com,Trends in US Construction Productivity,2026-02-12,6129.0,72.0,,19.0,True,visible_html,data/raw_html/www_construction-physics_com/p_trends-in-us-construction-productivity.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-02062026,www.construction-physics.com,Reading List 02/06/2026,2026-02-06,650.0,12.0,,9.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-02062026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-for-01312026,www.construction-physics.com,Reading List for 01/31/2026,2026-01-31,452.0,10.0,,11.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-for-01312026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/on-technologies-vs-commodities,www.construction-physics.com,On Technologies vs. Commodities,2026-01-29,2973.0,47.0,,25.0,True,visible_html,data/raw_html/www_construction-physics_com/p_on-technologies-vs-commodities.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-012426,www.construction-physics.com,Reading List 01/24/26,2026-01-24,1451.0,33.0,,20.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-012426.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/do-commodities-get-cheaper-over-time,www.construction-physics.com,Do Commodities Get Cheaper Over Time?,2026-01-22,1889.0,25.0,,45.0,True,visible_html,data/raw_html/www_construction-physics_com/p_do-commodities-get-cheaper-over-time.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-01172026,www.construction-physics.com,Reading List 01/17/2026,2026-01-17,1374.0,26.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-01172026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/the-surprisingly-long-life-of-the,www.construction-physics.com,The Surprisingly Long Life of the Vacuum Tube,2026-01-15,2472.0,20.0,,26.0,True,visible_html,data/raw_html/www_construction-physics_com/p_the-surprisingly-long-life-of-the.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-1102026,www.construction-physics.com,Reading List 1/10/2026,2026-01-10,1115.0,24.0,,5.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-1102026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-did-tvs-get-so-cheap,www.construction-physics.com,How Did TVs Get So Cheap?,2026-01-08,2017.0,30.0,,30.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-did-tvs-get-so-cheap.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-01032026,www.construction-physics.com,Reading List 01/03/2026,2026-01-03,1089.0,18.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-01032026.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/should-us-homebuilders-emulate-sweden,www.construction-physics.com,Should US homebuilders emulate Sweden?,2026-01-01,1817.0,28.0,,83.0,True,visible_html,data/raw_html/www_construction-physics_com/p_should-us-homebuilders-emulate-sweden.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-accurate-are-learning-curves,www.construction-physics.com,How Accurate Are Learning Curves?,2025-12-24,1580.0,16.0,,21.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-accurate-are-learning-curves.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-122025,www.construction-physics.com,Reading List 12/20/25,2025-12-20,1371.0,35.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-122025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-bell-labs-won-its-first-nobel,www.construction-physics.com,How Bell Labs Won Its First Nobel Prize,2025-12-18,3909.0,41.0,,13.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-bell-labs-won-its-first-nobel.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-12132025,www.construction-physics.com,Reading List 12/13/2025,2025-12-13,1273.0,25.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-12132025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/stagnant-construction-productivity,www.construction-physics.com,Stagnant Construction Productivity Is a Worldwide Problem,2025-12-11,2532.0,38.0,,106.0,True,visible_html,data/raw_html/www_construction-physics_com/p_stagnant-construction-productivity.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-12062025,www.construction-physics.com,Reading List 12/06/2025,2025-12-06,1475.0,25.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-12062025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-112925,www.construction-physics.com,Reading List 11/29/25,2025-11-29,1286.0,22.0,,6.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-112925.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-a-government-think-tank-trained,www.construction-physics.com,How a Government Think Tank Trained The First Generation of US Software Developers,2025-11-26,1453.0,16.0,,14.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-a-government-think-tank-trained.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-112225,www.construction-physics.com,Reading List 11/22/25,2025-11-22,956.0,14.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-112225.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-asml-got-euv,www.construction-physics.com,How ASML Got EUV,2025-11-20,3501.0,32.0,,20.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-asml-got-euv.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-111525,www.construction-physics.com,Reading List 11/15/25,2025-11-15,1228.0,28.0,,10.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-111525.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/what-is-a-production-process,www.construction-physics.com,What Is A Production Process?,2025-11-13,4245.0,59.0,,15.0,True,visible_html,data/raw_html/www_construction-physics_com/p_what-is-a-production-process.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-1182025,www.construction-physics.com,Reading List 11/8/2025,2025-11-08,1604.0,32.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-1182025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/strap-rail,www.construction-physics.com,Strap Rail,2025-11-06,906.0,12.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_strap-rail.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-11012025,www.construction-physics.com,Reading List 11/01/2025,2025-11-01,1425.0,35.0,,5.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-11012025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-the-uk-lost-its-shipbuilding,www.construction-physics.com,How the UK Lost Its Shipbuilding Industry,2025-10-28,5988.0,63.0,,28.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-the-uk-lost-its-shipbuilding.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-102525,www.construction-physics.com,Reading List 10/25/25,2025-10-25,1057.0,20.0,,11.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-102525.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-101825,www.construction-physics.com,Reading List 10/18/25,2025-10-18,1118.0,25.0,,7.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-101825.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/more-on-us-pedestrian-deaths,www.construction-physics.com,More on US Pedestrian Deaths,2025-10-16,3288.0,47.0,,173.0,True,visible_html,data/raw_html/www_construction-physics_com/p_more-on-us-pedestrian-deaths.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/my-book-the-origins-of-efficiency-7bf,www.construction-physics.com,"My Book, The Origins of Efficiency, is Out Today",2025-10-14,329.0,7.0,,22.0,True,visible_html,data/raw_html/www_construction-physics_com/p_my-book-the-origins-of-efficiency-7bf.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-10112025,www.construction-physics.com,Reading List 10/11/2025,2025-10-11,930.0,24.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-10112025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/why-are-so-many-pedestrians-killed,www.construction-physics.com,Why Are So Many Pedestrians Killed by Cars in the US?,2025-10-09,2619.0,43.0,,223.0,True,visible_html,data/raw_html/www_construction-physics_com/p_why-are-so-many-pedestrians-killed.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-10042025,www.construction-physics.com,Reading List 10/04/2025,2025-10-04,1064.0,24.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-10042025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-092725,www.construction-physics.com,Reading List 09/27/25,2025-09-27,973.0,15.0,47.0,0.0,True,ld_json,data/raw_html/www_construction-physics_com/p_reading-list-092725.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-common-is-accidental-invention,www.construction-physics.com,How Common Is Accidental Invention?,2025-09-25,2492.0,32.0,,24.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-common-is-accidental-invention.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-092025,www.construction-physics.com,Reading List 09/20/25,2025-09-20,1327.0,33.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-092025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/whats-happening-to-wholesale-electricity,www.construction-physics.com,What’s Happening to Wholesale Electricity Prices?,2025-09-18,3194.0,47.0,,33.0,True,visible_html,data/raw_html/www_construction-physics_com/p_whats-happening-to-wholesale-electricity.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-09132025,www.construction-physics.com,Reading List 09/13/2025,2025-09-13,1412.0,25.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-09132025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/an-engineering-history-of-the-manhattan,www.construction-physics.com,An Engineering History of the Manhattan Project,2025-09-11,10092.0,102.0,,25.0,True,visible_html,data/raw_html/www_construction-physics_com/p_an-engineering-history-of-the-manhattan.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-09062025,www.construction-physics.com,Reading List 09/06/2025,2025-09-06,749.0,18.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-09062025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/i-was-wrong-about-data-center-water,www.construction-physics.com,I Was Wrong About Data Center Water Consumption,2025-08-30,1594.0,22.0,,42.0,True,visible_html,data/raw_html/www_construction-physics_com/p_i-was-wrong-about-data-center-water.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/ford-and-the-birth-of-the-model-t,www.construction-physics.com,Ford and the Birth of the Model T,2025-08-28,2803.0,28.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_ford-and-the-birth-of-the-model-t.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-082325,www.construction-physics.com,Reading List 08/23/25,2025-08-23,1081.0,27.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-082325.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-does-the-us-use-water,www.construction-physics.com,How Does the US Use Water?,2025-08-21,3171.0,50.0,,31.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-does-the-us-use-water.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-081625,www.construction-physics.com,Reading List 08/16/25,2025-08-16,1514.0,29.0,,3.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-081625.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/my-book-the-origins-of-efficiency,www.construction-physics.com,"My Book ""The Origins of Efficiency"" is Now Available for Preorder",2025-08-12,1643.0,19.0,,43.0,True,visible_html,data/raw_html/www_construction-physics_com/p_my-book-the-origins-of-efficiency.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-08092025,www.construction-physics.com,Reading List 08/09/2025,2025-08-09,1328.0,22.0,,5.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-08092025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/group-technology-the-forgotten-cousin,www.construction-physics.com,"Group Technology, the Forgotten Cousin of Lean Manufacturing",2025-08-07,1763.0,21.0,,15.0,True,visible_html,data/raw_html/www_construction-physics_com/p_group-technology-the-forgotten-cousin.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-08022025,www.construction-physics.com,Reading List 08/02/2025,2025-08-02,828.0,15.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-08022025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-072625,www.construction-physics.com,Reading List 07/26/25,2025-07-26,1358.0,26.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-072625.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/where-are-vacation-homes-located,www.construction-physics.com,Where are Vacation Homes Located in the US?,2025-07-24,2434.0,41.0,,39.0,True,visible_html,data/raw_html/www_construction-physics_com/p_where-are-vacation-homes-located.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-071925,www.construction-physics.com,Reading List 07/19/25,2025-07-19,1014.0,19.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-071925.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-china-became-the-worlds-biggest,www.construction-physics.com,How China Became the World’s Biggest Shipbuilder,2025-07-18,7378.0,68.0,,10.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-china-became-the-worlds-biggest.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-07122025,www.construction-physics.com,Reading List 07/12/2025,2025-07-12,1454.0,24.0,,1.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-07122025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/should-the-federal-government-sell,www.construction-physics.com,Should the Federal Government Sell Land?,2025-07-10,2419.0,39.0,,52.0,True,visible_html,data/raw_html/www_construction-physics_com/p_should-the-federal-government-sell.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-07052025,www.construction-physics.com,Reading List 07/05/2025,2025-07-05,1367.0,27.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-07052025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-062825,www.construction-physics.com,Reading List 06/28/25,2025-06-28,1235.0,25.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-062825.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/why-are-homes-in-western-states-so,www.construction-physics.com,Why Are Homes in Western States So Expensive?,2025-06-26,2140.0,33.0,,63.0,True,visible_html,data/raw_html/www_construction-physics_com/p_why-are-homes-in-western-states-so.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-for-06212025,www.construction-physics.com,Reading List for 06/21/2025,2025-06-21,1841.0,29.0,,12.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-for-06212025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/batteries-are-making-the-electrical,www.construction-physics.com,How Batteries Are Making the Electrical Grid More Reliable,2025-06-19,2931.0,33.0,,42.0,True,visible_html,data/raw_html/www_construction-physics_com/p_batteries-are-making-the-electrical.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-for-061425,www.construction-physics.com,Reading List for 06/14/25,2025-06-14,1427.0,24.0,,2.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-for-061425.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-for-06072025,www.construction-physics.com,Reading List for 06/07/2025,2025-06-07,998.0,20.0,,4.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-for-06072025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/how-often-do-inventions-have-multiple,www.construction-physics.com,How Common is Multiple Invention?,2025-06-05,2674.0,39.0,,33.0,True,visible_html,data/raw_html/www_construction-physics_com/p_how-often-do-inventions-have-multiple.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
https://www.construction-physics.com/p/reading-list-for-05312025,www.construction-physics.com,Reading List for 05/31/2025,2025-05-31,1318.0,22.0,,5.0,True,visible_html,data/raw_html/www_construction-physics_com/p_reading-list-for-05312025.html,success,,https://www.construction-physics.com,sitemap,construction_physics,handpicked_construction_physics,,200
